id,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
4715,0,0,229,34,0,0,0.0,0,0.0,5
4716,0,0,96,13,0,0,0.0,0,0.0,5
4717,0,0,148,23,0,0,0.0,1,0.01,1
4718,0,0,123,19,0,0,0.0,3,0.02,1
4719,1,0,72,10,0,4,0.06,0,0.0,5
4720,1,0,6,1,0,0,0.0,0,0.0,1
4721,1,0,48,7,0,0,0.0,0,0.0,2
4722,0,0,122,17,0,0,0.0,0,0.0,5
4723,0,0,124,22,0,0,0.0,3,0.02,1
4724,0,0,83,8,0,0,0.0,0,0.0,5
4725,1,0,141,19,0,4,0.03,0,0.0,1
4726,1,0,46,7,0,4,0.09,1,0.02,5
4727,1,0,46,6,0,1,0.02,2,0.04,1
4728,1,0,21,3,0,1,0.05,0,0.0,5
4729,1,0,47,7,0,2,0.04,0,0.0,4
4730,0,0,17,2,0,0,0.0,0,0.0,5
4731,0,0,82,12,0,0,0.0,2,0.02,5
4732,0,0,242,36,0,0,0.0,0,0.0,5
4733,1,0,47,8,0,3,0.06,0,0.0,4
4734,0,0,308,45,0,0,0.0,0,0.0,1
4735,0,0,477,68,0,0,0.0,0,0.0,1
4736,1,0,57,9,0,2,0.04,0,0.0,5
4737,1,0,38,5,0,3,0.08,0,0.0,5
4738,1,0,15,2,0,0,0.0,0,0.0,5
4739,1,0,292,43,0,1,0.0,0,0.0,1
4740,1,0,77,8,0,1,0.01,2,0.03,1
4741,0,0,530,76,0,0,0.0,1,0.0,1
4742,1,0,40,9,0,3,0.08,2,0.05,1
4743,1,0,283,45,0,7,0.02,2,0.01,5
4744,1,0,65,8,0,6,0.09,0,0.0,1
4745,1,0,28,4,0,1,0.04,0,0.0,5
4746,0,0,123,21,0,0,0.0,0,0.0,1
4747,0,0,134,19,0,0,0.0,0,0.0,1
4748,1,0,95,12,0,1,0.01,1,0.01,5
4749,0,0,63,9,0,0,0.0,0,0.0,1
4750,1,0,137,14,0,1,0.01,4,0.03,3
4751,0,0,59,9,0,0,0.0,0,0.0,1
4752,0,0,167,25,0,0,0.0,0,0.0,4
4753,1,1,471,69,0,8,0.02,6,0.01,1
4754,1,0,33,5,0,3,0.09,0,0.0,1
4755,1,0,66,10,0,4,0.06,0,0.0,1
4756,1,0,40,6,0,1,0.02,0,0.0,1
4757,1,0,135,23,0,3,0.02,0,0.0,1
4758,1,0,29,5,0,2,0.07,0,0.0,5
4759,1,0,92,13,0,5,0.05,0,0.0,1
4760,0,0,1022,182,0,0,0.0,2,0.0,1
4761,1,0,40,6,0,4,0.1,0,0.0,1
4762,0,0,258,44,1,0,0.0,0,0.0,5
4763,0,0,18,2,0,0,0.0,0,0.0,5
4764,0,0,281,44,0,0,0.0,0,0.0,1
4765,1,0,18,2,0,3,0.17,0,0.0,3
4766,1,0,100,14,0,0,0.0,0,0.0,1
4767,0,0,63,9,0,0,0.0,0,0.0,5
4768,1,0,75,12,0,5,0.07,0,0.0,5
4769,1,0,36,5,0,3,0.08,0,0.0,5
4770,1,0,51,7,0,4,0.08,0,0.0,5
4771,1,0,49,8,0,4,0.08,0,0.0,1
4772,0,0,116,17,0,0,0.0,0,0.0,3
4773,1,0,32,6,0,3,0.09,0,0.0,5
4774,1,0,64,11,0,2,0.03,0,0.0,1
4775,1,0,61,9,0,2,0.03,3,0.05,3
4776,0,0,92,13,0,0,0.0,3,0.03,1
4777,0,0,75,10,0,0,0.0,0,0.0,5
4778,0,0,40,6,0,0,0.0,0,0.0,5
4779,1,0,12,1,0,0,0.0,0,0.0,5
4780,0,0,239,37,0,0,0.0,0,0.0,1
4781,0,0,37,4,0,0,0.0,0,0.0,5
4782,0,0,31,4,0,0,0.0,0,0.0,1
4783,0,0,207,31,0,0,0.0,0,0.0,1
4784,0,0,424,64,0,0,0.0,0,0.0,1
4785,0,0,16,4,0,0,0.0,0,0.0,5
4786,0,0,196,28,0,0,0.0,0,0.0,5
4787,0,0,44,6,0,0,0.0,0,0.0,5
4788,1,0,22,4,0,0,0.0,0,0.0,2
4789,1,0,53,10,0,3,0.06,2,0.04,1
4790,0,0,239,37,0,0,0.0,3,0.01,1
4791,0,0,100,14,0,0,0.0,0,0.0,5
4792,0,0,92,14,0,0,0.0,1,0.01,4
4793,0,0,76,13,0,0,0.0,0,0.0,1
4794,0,0,875,134,0,0,0.0,1,0.0,4
4795,0,0,20,2,0,0,0.0,0,0.0,5
4796,1,0,23,4,0,1,0.04,0,0.0,5
4797,0,0,68,9,0,0,0.0,0,0.0,5
4798,0,0,170,23,0,0,0.0,0,0.0,4
4799,0,0,195,33,0,0,0.0,4,0.02,4
4800,0,0,217,34,0,0,0.0,0,0.0,1
4801,1,0,56,9,0,5,0.09,0,0.0,5
4802,1,0,29,4,0,2,0.07,0,0.0,1
4803,0,0,59,9,0,0,0.0,0,0.0,1
4804,0,0,127,19,0,0,0.0,0,0.0,5
4805,0,0,50,6,0,0,0.0,0,0.0,5
4806,0,0,74,9,0,0,0.0,0,0.0,5
4807,0,0,230,36,0,0,0.0,0,0.0,3
4808,1,0,31,4,0,3,0.1,0,0.0,5
4809,0,0,76,13,0,0,0.0,0,0.0,5
4810,0,0,377,58,0,0,0.0,0,0.0,1
4811,0,0,391,60,0,0,0.0,1,0.0,4
4812,1,0,65,9,0,1,0.02,2,0.03,1
4813,0,0,75,11,0,0,0.0,0,0.0,5
4814,0,0,67,10,0,0,0.0,0,0.0,4
4815,0,0,52,7,0,0,0.0,0,0.0,5
4816,0,0,175,29,0,0,0.0,0,0.0,1
4817,1,0,13,2,0,1,0.08,0,0.0,5
4818,0,0,182,25,0,0,0.0,0,0.0,1
4819,1,0,16,2,0,0,0.0,0,0.0,5
4820,0,0,217,32,0,0,0.0,1,0.0,1
4821,0,0,54,8,0,0,0.0,0,0.0,2
4822,1,0,20,2,0,0,0.0,0,0.0,5
4823,1,0,206,29,0,6,0.03,0,0.0,1
4824,1,0,284,41,0,9,0.03,0,0.0,1
4825,1,0,95,11,0,8,0.08,0,0.0,5
4826,0,0,47,6,0,0,0.0,0,0.0,5
4827,1,0,550,77,1,8,0.01,5,0.01,3
4828,0,0,29,4,0,0,0.0,0,0.0,5
4829,0,0,88,11,0,0,0.0,0,0.0,5
4830,1,0,36,5,0,1,0.03,0,0.0,2
4831,1,0,53,6,0,1,0.02,2,0.04,3
4832,1,0,90,13,0,5,0.06,0,0.0,1
4833,1,0,162,24,0,3,0.02,0,0.0,2
4834,1,0,181,29,0,6,0.03,0,0.0,3
4835,1,0,434,62,0,7,0.02,0,0.0,3
4836,1,0,65,12,0,0,0.0,0,0.0,1
4837,1,0,136,18,0,6,0.04,4,0.03,1
4838,1,0,188,27,0,7,0.04,2,0.01,1
4839,0,0,63,9,0,0,0.0,0,0.0,1
4840,1,0,74,10,0,3,0.04,1,0.01,5
4841,1,0,61,11,0,2,0.03,0,0.0,5
4842,0,0,28,4,0,0,0.0,0,0.0,1
4843,1,0,192,27,0,7,0.04,0,0.0,1
4844,0,0,20,4,0,0,0.0,0,0.0,5
4845,1,0,118,17,0,7,0.06,0,0.0,1
4846,0,0,273,40,0,0,0.0,1,0.0,1
4847,1,0,81,11,0,5,0.06,0,0.0,5
4848,0,0,186,32,0,0,0.0,0,0.0,4
4849,0,0,31,4,0,0,0.0,0,0.0,5
4850,0,0,253,41,0,0,0.0,0,0.0,5
4851,1,0,371,41,0,1,0.0,3,0.01,3
4852,0,0,73,10,0,0,0.0,0,0.0,1
4853,1,0,34,5,0,1,0.03,0,0.0,4
4854,0,0,372,57,0,0,0.0,0,0.0,1
4855,0,0,271,38,0,0,0.0,2,0.01,4
4856,1,0,179,27,0,8,0.04,0,0.0,5
4857,1,0,83,13,0,4,0.05,2,0.02,4
4858,1,0,199,27,0,6,0.03,2,0.01,1
4859,1,0,58,7,0,3,0.05,0,0.0,5
4860,0,0,48,7,0,0,0.0,0,0.0,5
4861,1,0,112,15,0,0,0.0,0,0.0,1
4862,0,0,87,13,0,0,0.0,5,0.06,1
4863,0,0,62,7,0,0,0.0,0,0.0,5
4864,1,0,57,9,0,4,0.07,0,0.0,4
4865,1,0,57,8,0,3,0.05,0,0.0,5
4866,0,0,216,36,0,0,0.0,0,0.0,5
4867,0,0,31,5,0,0,0.0,0,0.0,5
4868,1,0,6,1,0,1,0.17,0,0.0,3
4869,1,0,177,28,0,3,0.02,1,0.01,1
4870,1,0,18,3,0,1,0.06,0,0.0,1
4871,0,0,108,15,0,0,0.0,0,0.0,1
4872,0,0,111,16,0,0,0.0,0,0.0,5
4873,0,0,26,3,0,0,0.0,0,0.0,5
4874,0,0,152,22,0,0,0.0,0,0.0,5
4875,1,0,122,18,0,6,0.05,0,0.0,5
4876,0,0,120,19,0,0,0.0,0,0.0,1
4877,0,0,9,1,0,0,0.0,0,0.0,1
4878,1,0,39,6,0,2,0.05,0,0.0,5
4879,1,0,38,6,0,3,0.08,0,0.0,1
4880,1,0,85,13,0,4,0.05,3,0.04,5
4881,1,0,170,22,0,1,0.01,3,0.02,1
4882,1,0,20,3,0,0,0.0,0,0.0,1
4883,1,0,170,24,0,6,0.04,3,0.02,1
4884,0,0,61,9,0,0,0.0,0,0.0,3
4885,0,0,134,23,0,0,0.0,0,0.0,1
4886,1,0,20,3,0,2,0.1,0,0.0,5
4887,1,0,466,66,0,6,0.01,3,0.01,1
4888,1,0,190,25,0,6,0.03,0,0.0,5
4889,1,0,125,21,0,9,0.07,2,0.02,4
4890,0,0,150,23,0,0,0.0,0,0.0,1
4891,1,0,6,1,0,2,0.33,0,0.0,5
4892,0,0,245,38,0,0,0.0,0,0.0,1
4893,1,0,28,4,0,3,0.11,0,0.0,5
4894,0,0,140,23,0,0,0.0,2,0.01,1
4895,0,0,54,7,0,0,0.0,0,0.0,1
4896,1,0,190,25,0,6,0.03,0,0.0,5
4897,1,0,97,14,0,4,0.04,0,0.0,1
4898,1,0,66,7,0,1,0.02,2,0.03,1
4899,0,0,130,20,0,0,0.0,0,0.0,3
4900,0,0,262,38,0,0,0.0,0,0.0,1
4901,0,0,297,45,0,0,0.0,4,0.01,5
4902,1,0,76,12,0,7,0.09,0,0.0,5
4903,0,0,110,15,0,0,0.0,0,0.0,5
4904,0,0,43,5,0,0,0.0,0,0.0,5
4905,0,0,57,7,0,0,0.0,0,0.0,5
4906,0,0,81,16,0,0,0.0,1,0.01,1
4907,0,0,196,34,0,0,0.0,1,0.01,1
4908,0,0,19,1,0,2,0.11,0,0.0,1
4909,0,0,88,15,0,0,0.0,0,0.0,1
4910,0,0,491,72,0,0,0.0,0,0.0,1
4911,0,0,174,29,0,0,0.0,0,0.0,1
4912,1,0,23,3,0,3,0.13,0,0.0,5
4913,1,0,48,8,0,1,0.02,1,0.02,1
4914,1,0,6,1,0,0,0.0,0,0.0,5
4915,0,0,128,19,0,0,0.0,0,0.0,1
4916,1,0,70,10,0,5,0.07,0,0.0,5
4917,0,0,9,1,0,0,0.0,0,0.0,1
4918,1,0,163,23,0,1,0.01,3,0.02,1
4919,1,0,72,10,0,5,0.07,0,0.0,5
4920,1,0,44,7,0,2,0.05,0,0.0,3
4921,0,0,26,6,0,0,0.0,0,0.0,4
4922,0,0,67,9,0,0,0.0,0,0.0,5
4923,1,0,70,10,0,4,0.06,0,0.0,5
4924,0,0,114,19,0,0,0.0,2,0.02,3
4925,0,0,156,20,0,0,0.0,0,0.0,1
4926,0,0,52,8,0,0,0.0,0,0.0,5
4927,0,0,424,64,0,0,0.0,0,0.0,1
4928,0,0,191,28,1,0,0.0,0,0.0,5
4929,0,0,147,24,0,0,0.0,0,0.0,1
4930,0,0,82,12,0,0,0.0,0,0.0,1
4931,1,0,41,5,0,2,0.05,0,0.0,1
4932,1,0,11,2,0,0,0.0,0,0.0,5
4933,1,0,67,9,0,2,0.03,0,0.0,1
4934,1,0,79,11,0,3,0.04,0,0.0,4
4935,1,0,90,14,0,3,0.03,1,0.01,5
4936,0,0,106,12,1,0,0.0,0,0.0,5
4937,1,0,81,11,0,0,0.0,0,0.0,5
4938,0,0,156,26,0,0,0.0,4,0.03,1
4939,1,0,61,8,0,3,0.05,0,0.0,5
4940,0,0,741,120,0,0,0.0,1,0.0,1
4941,1,0,80,11,0,1,0.01,0,0.0,1
4942,1,0,48,7,0,4,0.08,0,0.0,3
4943,1,0,21,4,0,1,0.05,0,0.0,4
4944,0,0,46,7,0,0,0.0,0,0.0,4
4945,0,0,52,8,0,0,0.0,0,0.0,5
4946,1,0,76,11,0,6,0.08,0,0.0,1
4947,0,0,43,5,0,0,0.0,0,0.0,5
4948,0,0,175,30,1,0,0.0,0,0.0,2
4949,1,0,63,11,0,4,0.06,0,0.0,5
4950,1,0,43,6,0,3,0.07,0,0.0,1
4951,0,0,55,9,0,0,0.0,2,0.04,1
4952,1,0,20,3,0,2,0.1,0,0.0,5
4953,1,0,98,13,0,5,0.05,0,0.0,1
4954,0,0,12,2,0,0,0.0,0,0.0,1
4955,1,0,245,35,0,0,0.0,0,0.0,1
4956,0,0,54,9,0,0,0.0,0,0.0,5
4957,0,0,77,14,0,0,0.0,0,0.0,1
4958,0,0,12,2,0,0,0.0,0,0.0,3
4959,0,0,160,22,0,0,0.0,0,0.0,1
4960,1,0,53,7,0,0,0.0,0,0.0,1
4961,0,0,136,16,0,0,0.0,0,0.0,1
4962,1,0,26,3,0,0,0.0,1,0.04,5
4963,0,0,149,28,0,0,0.0,2,0.01,3
4964,1,0,69,13,0,2,0.03,3,0.04,1
4965,1,0,31,4,0,2,0.06,0,0.0,1
4966,0,0,155,27,0,0,0.0,0,0.0,3
4967,1,0,107,16,0,6,0.06,0,0.0,4
4968,1,0,56,9,0,4,0.07,1,0.02,5
4969,0,0,741,120,0,0,0.0,1,0.0,1
4970,0,0,27,3,0,0,0.0,0,0.0,5
4971,0,0,394,58,0,0,0.0,0,0.0,1
4972,1,0,71,10,0,1,0.01,0,0.0,1
4973,0,0,186,32,0,0,0.0,1,0.01,2
4974,0,0,252,39,0,0,0.0,1,0.0,1
4975,0,0,238,32,0,0,0.0,0,0.0,5
4976,0,0,403,66,0,0,0.0,4,0.01,1
4977,1,0,61,7,0,2,0.03,0,0.0,5
4978,1,0,23,3,0,3,0.13,0,0.0,1
4979,0,0,50,8,0,0,0.0,0,0.0,5
4980,0,0,165,31,0,0,0.0,1,0.01,5
4981,0,0,128,19,0,0,0.0,1,0.01,5
4982,1,0,66,9,0,3,0.05,0,0.0,1
4983,0,0,68,9,0,0,0.0,0,0.0,5
4984,1,0,46,6,0,3,0.07,3,0.07,2
4985,0,0,210,30,0,0,0.0,0,0.0,2
4986,1,0,39,6,0,4,0.1,0,0.0,4
4987,1,0,39,7,0,4,0.1,1,0.03,5
4988,1,0,94,14,0,6,0.06,0,0.0,1
4989,0,0,164,26,1,0,0.0,0,0.0,5
4990,0,0,109,17,0,0,0.0,0,0.0,5
4991,0,0,35,5,0,0,0.0,0,0.0,5
4992,1,0,88,15,0,2,0.02,0,0.0,3
4993,1,0,27,4,0,3,0.11,0,0.0,5
4994,1,0,62,8,0,6,0.1,0,0.0,5
4995,1,0,20,3,0,1,0.05,0,0.0,4
4996,0,0,54,7,0,0,0.0,0,0.0,5
4997,0,0,243,36,0,0,0.0,0,0.0,1
4998,1,0,68,10,0,4,0.06,0,0.0,1
4999,0,0,285,45,0,0,0.0,3,0.01,1
5000,0,0,120,15,0,0,0.0,0,0.0,5
5001,1,0,14,2,0,0,0.0,0,0.0,5
5002,1,0,75,7,0,1,0.01,2,0.03,1
5003,1,0,27,5,0,2,0.07,1,0.04,5
5004,1,0,24,3,0,1,0.04,0,0.0,5
5005,0,0,466,68,0,0,0.0,4,0.01,4
5006,0,0,37,4,0,0,0.0,0,0.0,1
5007,0,0,238,32,0,0,0.0,0,0.0,5
5008,1,0,187,30,0,5,0.03,2,0.01,3
5009,1,0,33,5,0,1,0.03,0,0.0,5
5010,1,0,137,22,0,0,0.0,0,0.0,3
5011,1,0,70,11,0,0,0.0,1,0.01,4
5012,0,0,95,16,0,0,0.0,1,0.01,5
5013,0,0,185,31,0,0,0.0,0,0.0,5
5014,0,0,243,40,0,0,0.0,0,0.0,1
5015,0,0,61,10,0,0,0.0,0,0.0,5
5016,0,0,17,2,0,0,0.0,0,0.0,5
5017,0,0,208,31,0,0,0.0,0,0.0,1
5018,1,0,31,5,0,0,0.0,0,0.0,1
5019,1,0,68,10,0,5,0.07,0,0.0,5
5020,0,0,236,34,0,0,0.0,4,0.02,1
5021,0,0,78,12,0,0,0.0,0,0.0,1
5022,1,0,44,7,0,5,0.11,0,0.0,5
5023,0,0,657,104,0,0,0.0,6,0.01,1
5024,1,0,21,3,0,3,0.14,0,0.0,4
5025,0,0,174,22,0,0,0.0,0,0.0,5
5026,1,0,9,1,0,0,0.0,0,0.0,1
5027,0,0,125,19,0,0,0.0,0,0.0,1
5028,1,0,70,10,0,4,0.06,0,0.0,5
5029,1,0,118,19,0,4,0.03,2,0.02,1
5030,1,0,251,30,0,0,0.0,2,0.01,1
5031,1,0,71,11,0,5,0.07,1,0.01,5
5032,1,0,40,6,0,2,0.05,0,0.0,5
5033,1,0,287,41,0,6,0.02,0,0.0,1
5034,0,0,39,8,0,0,0.0,0,0.0,5
5035,0,0,89,11,0,0,0.0,0,0.0,5
5036,1,0,39,5,0,3,0.08,0,0.0,5
5037,0,0,55,9,0,0,0.0,2,0.04,1
5038,0,0,96,13,0,0,0.0,0,0.0,5
5039,1,0,62,11,0,5,0.08,4,0.06,1
5040,1,0,18,3,0,2,0.11,0,0.0,2
5041,1,0,35,6,0,3,0.09,0,0.0,5
5042,1,0,91,13,0,1,0.01,0,0.0,5
5043,1,0,48,8,0,2,0.04,0,0.0,1
5044,0,0,19,4,0,0,0.0,0,0.0,5
5045,0,0,226,31,0,0,0.0,3,0.01,5
5046,1,0,252,37,0,0,0.0,3,0.01,1
5047,1,0,11,2,0,0,0.0,0,0.0,5
5048,1,0,114,17,0,7,0.06,1,0.01,5
5049,0,0,71,8,0,0,0.0,0,0.0,1
5050,1,0,22,3,0,0,0.0,0,0.0,1
5051,0,0,68,10,0,0,0.0,0,0.0,5
5052,1,0,666,107,1,2,0.0,0,0.0,5
5053,1,0,26,4,0,2,0.08,0,0.0,5
5054,0,0,31,5,0,0,0.0,0,0.0,1
5055,1,0,204,32,0,6,0.03,0,0.0,1
5056,0,0,32,5,0,0,0.0,0,0.0,5
5057,1,0,38,7,0,1,0.03,0,0.0,5
5058,0,0,151,26,0,0,0.0,0,0.0,1
5059,0,0,87,15,0,0,0.0,0,0.0,1
5060,1,0,183,28,0,8,0.04,0,0.0,5
5061,1,0,104,15,0,0,0.0,0,0.0,1
5062,1,0,70,11,0,6,0.09,0,0.0,4
5063,1,0,60,9,0,3,0.05,1,0.02,5
5064,0,0,108,18,0,0,0.0,0,0.0,1
5065,0,0,123,21,0,0,0.0,3,0.02,4
5066,1,0,434,62,0,7,0.02,0,0.0,3
5067,1,0,78,11,0,5,0.06,0,0.0,2
5068,1,0,33,5,0,0,0.0,0,0.0,2
5069,1,0,87,13,0,5,0.06,1,0.01,5
5070,1,0,39,6,0,5,0.13,1,0.03,5
5071,1,0,55,8,0,5,0.09,2,0.04,5
5072,0,0,172,29,0,0,0.0,0,0.0,1
5073,1,0,27,5,0,4,0.15,0,0.0,1
5074,1,0,10,2,0,0,0.0,0,0.0,1
5075,1,0,194,27,0,6,0.03,0,0.0,1
5076,1,0,42,5,0,2,0.05,0,0.0,5
5077,0,0,109,17,0,0,0.0,2,0.02,4
5078,0,0,9,1,0,0,0.0,0,0.0,1
5079,0,0,384,61,0,0,0.0,0,0.0,5
5080,1,0,324,46,0,8,0.02,3,0.01,1
5081,1,0,113,10,0,1,0.01,2,0.02,1
5082,1,0,13,2,0,1,0.08,0,0.0,5
5083,0,0,50,6,0,0,0.0,0,0.0,5
5084,1,0,71,9,0,1,0.01,2,0.03,1
5085,1,0,211,31,0,6,0.03,0,0.0,5
5086,1,0,21,4,0,1,0.05,0,0.0,2
5087,1,0,19,2,0,0,0.0,0,0.0,5
5088,1,0,132,19,0,7,0.05,0,0.0,5
5089,1,0,11,1,0,0,0.0,0,0.0,5
5090,1,0,359,52,1,0,0.0,0,0.0,5
5091,0,0,91,12,0,0,0.0,0,0.0,3
5092,0,0,10,1,0,0,0.0,0,0.0,1
5093,1,0,39,6,0,1,0.03,0,0.0,5
5094,1,0,372,49,0,6,0.02,1,0.0,5
5095,0,0,387,56,0,0,0.0,2,0.01,1
5096,1,0,13,2,0,1,0.08,0,0.0,5
5097,1,0,78,13,0,3,0.04,0,0.0,5
5098,0,0,12,2,0,0,0.0,0,0.0,3
5099,0,0,50,7,0,0,0.0,0,0.0,5
5100,0,0,212,28,1,0,0.0,0,0.0,4
5101,1,0,31,5,0,2,0.06,0,0.0,5
5102,0,0,380,60,0,0,0.0,0,0.0,1
5103,1,0,168,24,0,6,0.04,2,0.01,1
5104,1,0,36,4,0,2,0.06,0,0.0,3
5105,1,0,130,17,0,5,0.04,0,0.0,1
5106,0,0,81,12,0,0,0.0,0,0.0,1
5107,1,0,53,7,0,4,0.08,0,0.0,5
5108,1,0,4,1,0,0,0.0,0,0.0,5
5109,0,0,178,28,0,0,0.0,0,0.0,2
5110,0,0,52,7,0,0,0.0,0,0.0,5
5111,1,0,52,5,0,1,0.02,0,0.0,5
5112,0,0,92,14,0,0,0.0,0,0.0,4
5113,0,0,28,4,0,0,0.0,0,0.0,5
5114,0,0,174,27,0,0,0.0,0,0.0,1
5115,0,0,711,108,0,0,0.0,3,0.0,5
5116,0,0,93,12,0,0,0.0,0,0.0,5
5117,0,0,29,5,0,0,0.0,0,0.0,5
5118,1,0,126,17,0,5,0.04,0,0.0,5
5119,0,0,50,10,0,0,0.0,2,0.04,1
5120,0,0,30,4,0,0,0.0,0,0.0,5
5121,0,0,170,29,0,0,0.0,0,0.0,1
5122,0,0,52,7,0,0,0.0,0,0.0,5
5123,0,0,68,9,0,0,0.0,0,0.0,5
5124,1,0,10,2,0,0,0.0,0,0.0,5
5125,1,0,43,7,0,4,0.09,0,0.0,4
5126,0,0,64,9,0,0,0.0,0,0.0,5
5127,0,0,41,7,0,0,0.0,0,0.0,1
5128,1,0,323,41,0,6,0.02,4,0.01,1
5129,1,0,35,5,0,4,0.11,0,0.0,1
5130,1,0,121,17,0,4,0.03,0,0.0,5
5131,1,0,32,4,0,2,0.06,0,0.0,5
5132,1,0,199,28,0,9,0.05,0,0.0,5
5133,1,0,140,18,0,6,0.04,0,0.0,1
5134,1,0,183,19,0,1,0.01,2,0.01,1
5135,1,0,17,3,0,2,0.12,0,0.0,5
5136,0,0,72,10,0,0,0.0,0,0.0,5
5137,0,0,143,20,0,0,0.0,0,0.0,1
5138,1,0,65,9,0,4,0.06,0,0.0,4
5139,1,0,366,49,0,8,0.02,0,0.0,1
5140,0,0,103,17,0,0,0.0,0,0.0,3
5141,0,0,242,39,1,0,0.0,0,0.0,3
5142,1,0,70,8,0,1,0.01,0,0.0,5
5143,0,0,195,32,0,0,0.0,0,0.0,1
5144,0,0,564,86,0,0,0.0,2,0.0,2
5145,1,0,13,2,0,0,0.0,0,0.0,5
5146,0,0,434,72,0,0,0.0,0,0.0,1
5147,1,0,52,8,0,3,0.06,0,0.0,3
5148,0,0,117,17,0,0,0.0,0,0.0,1
5149,0,0,13,2,0,0,0.0,0,0.0,5
5150,0,0,655,98,0,0,0.0,0,0.0,1
5151,0,0,18,3,0,0,0.0,0,0.0,2
5152,1,0,15,2,0,0,0.0,0,0.0,5
5153,0,0,117,19,0,0,0.0,2,0.02,5
5154,1,0,47,7,0,3,0.06,0,0.0,1
5155,0,0,12,2,0,0,0.0,0,0.0,1
5156,1,0,257,39,0,8,0.03,0,0.0,5
5157,0,0,165,27,0,0,0.0,2,0.01,1
5158,0,0,204,28,1,0,0.0,0,0.0,2
5159,0,0,32,4,0,0,0.0,0,0.0,5
5160,1,0,7,1,0,0,0.0,0,0.0,5
5161,0,0,53,9,0,0,0.0,0,0.0,1
5162,0,0,282,41,0,0,0.0,0,0.0,1
5163,0,0,41,7,0,0,0.0,0,0.0,3
5164,0,0,91,14,0,0,0.0,0,0.0,4
5165,0,0,43,5,0,0,0.0,0,0.0,5
5166,1,0,49,6,0,5,0.1,0,0.0,1
5167,1,0,80,11,0,1,0.01,0,0.0,1
5168,0,0,196,32,0,0,0.0,3,0.02,1
5169,1,0,50,8,0,2,0.04,0,0.0,5
5170,1,0,213,31,0,7,0.03,1,0.0,1
5171,1,0,29,5,0,2,0.07,0,0.0,5
5172,0,0,146,23,0,0,0.0,0,0.0,1
5173,0,0,45,5,0,0,0.0,0,0.0,5
5174,1,0,76,13,0,3,0.04,4,0.05,5
5175,0,0,66,8,0,0,0.0,0,0.0,5
5176,1,0,77,12,0,1,0.01,0,0.0,5
5177,1,0,166,24,0,8,0.05,0,0.0,5
5178,1,0,60,9,0,6,0.1,0,0.0,5
5179,1,0,85,12,0,0,0.0,0,0.0,1
5180,0,0,68,8,0,0,0.0,0,0.0,5
5181,0,0,129,21,0,0,0.0,0,0.0,1
5182,1,0,26,5,0,3,0.12,0,0.0,3
5183,1,0,179,19,0,1,0.01,2,0.01,1
5184,1,0,51,8,0,2,0.04,2,0.04,4
5185,1,0,146,22,0,6,0.04,3,0.02,1
5186,0,0,69,9,0,0,0.0,0,0.0,1
5187,0,0,25,3,0,0,0.0,0,0.0,5
5188,1,0,156,16,0,1,0.01,2,0.01,3
5189,0,0,96,13,0,0,0.0,0,0.0,5
5190,0,0,76,11,0,0,0.0,3,0.04,1
5191,0,0,249,33,0,0,0.0,0,0.0,1
5192,1,0,11,1,0,0,0.0,0,0.0,5
5193,1,0,35,6,0,3,0.09,0,0.0,4
5194,0,0,14,2,0,0,0.0,0,0.0,5
5195,1,0,386,52,0,5,0.01,0,0.0,5
5196,1,0,43,6,0,3,0.07,0,0.0,5
5197,1,0,115,17,0,5,0.04,0,0.0,5
5198,1,0,137,17,0,5,0.04,0,0.0,5
5199,1,0,85,13,0,4,0.05,0,0.0,1
5200,1,0,16,2,0,0,0.0,0,0.0,5
5201,0,0,143,24,0,0,0.0,0,0.0,1
5202,1,0,105,16,0,3,0.03,0,0.0,1
5203,0,0,114,18,0,0,0.0,0,0.0,5
5204,0,0,57,11,0,0,0.0,0,0.0,1
5205,1,0,254,27,0,1,0.0,3,0.01,1
5206,1,0,130,18,0,6,0.05,0,0.0,1
5207,1,0,100,13,0,6,0.06,0,0.0,5
5208,0,0,194,27,0,0,0.0,2,0.01,5
5209,0,0,125,19,0,0,0.0,0,0.0,3
5210,0,0,377,58,0,0,0.0,0,0.0,1
5211,1,0,193,23,0,1,0.01,3,0.02,1
5212,0,0,60,8,0,0,0.0,0,0.0,1
5213,0,0,892,134,1,0,0.0,4,0.0,1
5214,1,0,55,7,0,2,0.04,0,0.0,5
5215,1,0,47,7,0,2,0.04,0,0.0,5
5216,1,0,742,102,0,9,0.01,2,0.0,1
5217,1,0,28,4,0,4,0.14,0,0.0,3
5218,1,0,59,8,0,4,0.07,0,0.0,5
5219,0,0,119,15,0,0,0.0,0,0.0,5
5220,0,0,434,63,0,0,0.0,0,0.0,4
5221,0,0,146,20,0,0,0.0,0,0.0,1
5222,0,0,657,103,0,0,0.0,2,0.0,3
5223,1,0,36,6,0,2,0.06,1,0.03,5
5224,1,0,66,8,0,0,0.0,0,0.0,1
5225,0,0,204,29,0,0,0.0,0,0.0,1
5226,1,0,29,5,0,4,0.14,0,0.0,5
5227,0,0,196,28,0,0,0.0,0,0.0,1
5228,1,0,54,7,0,6,0.11,0,0.0,5
5229,0,0,144,18,0,0,0.0,0,0.0,5
5230,1,0,345,47,0,1,0.0,2,0.01,1
5231,0,0,83,10,0,0,0.0,0,0.0,5
